Item Name,Item ID,Item meta,Has NBT,Display Name
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemFluidCell,4100,0,true,Универсальная жидкостная капсула
IC2:itemupgradekit,4101,0,false,Набор улучшения МФСУ
IC2:itemRecipePart,4102,0,false,Катушка
IC2:itemRecipePart,4102,1,false,Электромотор
IC2:itemRecipePart,4102,2,false,Силовой агрегат
IC2:itemRecipePart,4102,3,false,Малый силовой агрегат
IC2:itemRecipePart,4102,4,false,Необработанный кристалл памяти
IC2:itemRecipePart,4102,5,false,Теплопровод
IC2:itemRecipePart,4102,6,false,Медный котёл
IC2:itemRecipePart,4102,7,false,Деревянная лопасть
IC2:itemRecipePart,4102,8,false,Железная лопасть
IC2:itemRecipePart,4102,9,false,Углеволоконная лопасть
IC2:itemRecipePart,4102,10,false,Стальная лопасть
IC2:itemRecipePart,4102,11,false,Железный стержень
IC2:itemRecipePart,4102,12,false,Стержень из закалённого железа
IC2:itemCasing,4103,0,false,Медная оболочка
IC2:itemCasing,4103,1,false,Оловянная оболочка
IC2:itemCasing,4103,2,false,Бронзовая оболочка
IC2:itemCasing,4103,3,false,Золотая оболочка
IC2:itemCasing,4103,4,false,Железная оболочка
IC2:itemCasing,4103,5,false,Оболочка из закалённого железа
IC2:itemCasing,4103,6,false,Свинцовая оболочка
IC2:itemCrushedOre,4104,0,false,Измельчённая железная руда
IC2:itemCrushedOre,4104,1,false,Измельчённая медная руда
IC2:itemCrushedOre,4104,2,false,Измельчённая золотая руда
IC2:itemCrushedOre,4104,3,false,Измельчённая оловянная руда
IC2:itemCrushedOre,4104,4,false,Измельчённая урановая руда
IC2:itemCrushedOre,4104,5,false,Измельчённая серебряная руда
IC2:itemCrushedOre,4104,6,false,Измельчённая свинцовая руда
IC2:itemPurifiedCrushedOre,4105,0,false,Очищенная измельчённая железная руда
IC2:itemPurifiedCrushedOre,4105,1,false,Очищенная измельчённая медная руда
IC2:itemPurifiedCrushedOre,4105,2,false,Очищенная измельчённая золотая руда
IC2:itemPurifiedCrushedOre,4105,3,false,Очищенная измельчённая оловянная руда
IC2:itemPurifiedCrushedOre,4105,4,false,Очищенная измельчённая урановая руда
IC2:itemPurifiedCrushedOre,4105,5,false,Очищенная измельчённая серебряная руда
IC2:itemPurifiedCrushedOre,4105,6,false,Очищенная измельчённая свинцовая руда
IC2:itemPlates,4106,0,false,Медная пластина
IC2:itemPlates,4106,1,false,Оловянная пластина
IC2:itemPlates,4106,2,false,Бронзовая пластина
IC2:itemPlates,4106,3,false,Золотая пластина
IC2:itemPlates,4106,4,false,Железная пластина
IC2:itemPlates,4106,5,false,Пластина из закалённого железа
IC2:itemPlates,4106,6,false,Свинцовая пластина
IC2:itemPlates,4106,7,false,Обсидиановая пластина
IC2:itemPlates,4106,8,false,Лазуритовая пластина
IC2:itemDensePlates,4107,0,false,Плотная медная пластина
IC2:itemDensePlates,4107,1,false,Плотная оловянная пластина
IC2:itemDensePlates,4107,2,false,Плотная бронзовая пластина
IC2:itemDensePlates,4107,3,false,Плотная золотая пластина
IC2:itemDensePlates,4107,4,false,Плотная железная пластина
IC2:itemDensePlates,4107,5,false,Плотная пластина из закалённого железа
IC2:itemDensePlates,4107,6,false,Плотная свинцовая пластина
IC2:itemDensePlates,4107,7,false,Плотная обсидиановая пластина
IC2:itemDensePlates,4107,8,false,Плотная лазуритовая пластина
IC2:itemTurningBlanks,4108,349525,true,Железная токарная форма
IC2:itemTurningBlanksWood,4109,209715,true,Деревянная токарная форма
IC2:itemDustSmall,4110,0,false,Небольшая кучка железной пыли
IC2:itemDustSmall,4110,1,false,Небольшая кучка медной пыли
IC2:itemDustSmall,4110,2,false,Небольшая кучка золотой пыли
IC2:itemDustSmall,4110,3,false,Небольшая кучка оловянной пыли
IC2:itemDustSmall,4110,4,false,Небольшая кучка серебряной пыли
IC2:itemDustSmall,4110,5,false,Небольшая кучка свинцовой пыли
IC2:itemDustSmall,4110,6,false,Небольшая кучка серной пыли
IC2:itemDustSmall,4110,7,false,Небольшая кучка литиевой пыли
IC2:itemDustSmall,4110,8,false,Небольшая кучка бронзовой пыли
IC2:itemDustSmall,4110,9,false,Небольшая кучка лазуритовой пыли
IC2:itemDustSmall,4110,10,false,Небольшая кучка обсидиановой пыли
IC2:itemDust,4111,1,false,Глиняная пыль
IC2:itemDust,4111,2,false,Угольная пыль
IC2:itemDust,4111,8,false,Гидратированная угольная пыль
IC2:itemDust,4111,9,false,Каменная пыль
IC2:itemDust,4111,12,false,Лазуритовая пыль
IC2:itemDust,4111,13,false,Серная пыль
IC2:itemDust,4111,14,false,Литиевая пыль
IC2:itemDust2,4112,0,false,Диоксид кремния
IC2:itemDust2,4112,1,false,Алмазная пыль
IC2:itemDust2,4112,2,false,Энергопыль
IC2:itemDust2,4112,3,false,Пепел
IC2:itemIngot,4113,3,false,Слиток закалённого железа
IC2:itemIngot,4113,4,false,Композитный слиток
IC2:reactorLithiumCell,4114,1,false,Топливный стержень (Литий)
IC2:itemTritiumCell,4115,0,false,Топливный стержень (Тритий)
IC2:itemUran,4116,0,false,Обогащённое урановое ядерное топливо
IC2:itemMOX,4117,0,false,Ядерное топливо MOX
IC2:itemPlutonium,4118,0,false,Плутоний
IC2:itemPlutoniumSmall,4119,0,false,Кусочек плутония
IC2:itemUran235,4120,0,false,Уран-235
IC2:itemUran235small,4121,0,false,Кусочек урана-235
IC2:itemUran238,4122,0,false,Уран-238
IC2:itemFuelRod,4123,0,false,Топливный стержень (Пустой)
IC2:itemRTGPellet,4124,0,false,Пеллета РИТЭГ-топлива
IC2:itemPartCircuit,4125,0,false,Электросхема
IC2:itemPartCircuitAdv,4126,0,false,Продвинутая электросхема
IC2:itemPartAlloy,4127,0,false,Композит
IC2:itemPartCarbonFibre,4128,0,false,Углеволокно
IC2:itemPartCarbonMesh,4129,0,false,Углеткань
IC2:itemPartCarbonPlate,4130,0,false,Углепластик
IC2:itemOreIridium,4131,0,false,Иридиевая руда
IC2:itemPartIridium,4132,0,false,Укреплённая иридиевая пластина
IC2:itemShardIridium,4133,0,false,Осколок иридия
IC2:itemTreetap,4134,0,false,Краник
IC2:itemToolBronzePickaxe,4135,0,false,Бронзовая кирка
IC2:itemToolBronzeAxe,4136,0,false,Бронзовый топор
IC2:itemToolBronzeSword,4137,0,false,Бронзовый меч
IC2:itemToolBronzeSpade,4138,0,false,Бронзовая лопата
IC2:itemToolBronzeHoe,4139,0,false,Бронзовая мотыга
IC2:itemToolWrench,4140,0,false,Гаечный ключ
IC2:itemToolCutter,4141,0,false,Кусачки
IC2:itemFoamSprayer,4142,0,true,Распылитель строительной пены
IC2:itemToolbox,4143,0,false,Ящик для инструментов
IC2:itemContainmentbox,4144,0,false,Свинцовый контейнер
IC2:itemToolForgeHammer,4145,0,false,Кузнечный молот
IC2:itemLathingTool,4146,0,false,Токарный инструмент
IC2:itemcrystalmemory,4147,0,false,Кристалл памяти
IC2:itemToolDrill,4148,26,true,Шахтёрский бур
IC2:itemToolDDrill,4149,26,true,Алмазный бур
IC2:itemToolIridiumDrill,4150,26,true,Иридиевый бур
IC2:itemToolChainsaw,4151,26,true,Электропила
IC2:itemToolWrenchElectric,4152,27,false,Электроключ
IC2:itemTreetapElectric,4153,26,true,Электрокраник
IC2:itemToolMiningLaser,4154,26,true,Шахтёрский лазер
IC2:itemToolMEter,4155,0,false,Ваттметр
IC2:itemScanner,4156,1,true,КР сканер
IC2:itemScanner,4156,26,false,КР сканер
IC2:itemScannerAdv,4157,1,true,ЦР сканер
IC2:itemScannerAdv,4157,26,false,ЦР сканер
IC2:obscurator,4158,1,true,Хамелеон
IC2:obscurator,4158,27,false,Хамелеон
IC2:itemFreq,4159,0,false,Частотный связыватель
IC2:itemNanoSaber,4160,26,true,Нано-сабля
IC2:plasmaLauncher,4161,26,true,ic2.plasmaLauncher
IC2:windmeter,4162,26,true,Ветромер
IC2:itemArmorHazmatHelmet,4163,0,false,Шлем-акваланг
IC2:itemArmorHazmatChestplate,4164,0,false,Защитная куртка
IC2:itemArmorHazmatLeggings,4165,0,false,Защитные поножи
IC2:itemArmorRubBoots,4166,0,false,Резиновые ботинки
IC2:itemArmorBronzeHelmet,4167,0,false,Бронзовый шлем
IC2:itemArmorBronzeChestplate,4168,0,false,Бронзовая кираса
IC2:itemArmorBronzeLegs,4169,0,false,Бронзовые поножи
IC2:itemArmorBronzeBoots,4170,0,false,Бронзовые ботинки
IC2:itemArmorAlloyChestplate,4171,0,false,Композитный доспех
IC2:itemArmorNanoHelmet,4172,27,false,Нано-шлем
IC2:itemArmorNanoChestplate,4173,27,false,Нано-кираса
IC2:itemArmorNanoLegs,4174,27,false,Нано-поножи
IC2:itemArmorNanoBoots,4175,27,false,Нано-ботинки
IC2:itemArmorQuantumHelmet,4176,27,false,Квантовый шлем
IC2:itemArmorQuantumChestplate,4177,27,false,Квантовая кираса
IC2:itemArmorQuantumLegs,4178,27,false,Квантовые поножи
IC2:itemArmorQuantumBoots,4179,27,false,Квантовые ботинки
IC2:itemArmorJetpack,4180,27,true,Реактивный ранец
IC2:itemArmorJetpackElectric,4181,27,true,Электрический реактивный ранец
IC2:itemArmorBatpack,4182,27,false,Аккумуляторный ранец
IC2:itemArmorAdvBatpack,4183,27,false,Продвинутый аккумуляторный ранец
IC2:itemArmorEnergypack,4184,27,false,Энергетический ранец
IC2:itemArmorCFPack,4185,1,true,Строительный ранец
IC2:itemArmorCFPack,4185,27,true,Строительный ранец
IC2:itemSolarHelmet,4186,0,false,Шлем с солнечной батареей
IC2:itemStaticBoots,4187,0,false,Электростатические ботинки
IC2:itemNightvisionGoggles,4188,27,false,Прибор ночного видения
IC2:itemBatREDischarged,4189,0,false,Незаряженный аккумулятор
IC2:itemBatRE,4190,1,true,Аккумулятор
IC2:itemAdvBat,4191,1,true,Продвинутый аккумулятор
IC2:itemAdvBat,4191,26,false,Продвинутый аккумулятор
IC2:itemBatCrystal,4192,1,true,Энергетический кристалл
IC2:itemBatCrystal,4192,26,false,Энергетический кристалл
IC2:itemBatLamaCrystal,4193,1,true,Лазуротроновый кристалл
IC2:itemBatLamaCrystal,4193,26,false,Лазуротроновый кристалл
IC2:itemBatSU,4194,0,false,Одноразовая батарейка
IC2:itemBatChargeRE,4195,1,true,Заряжающий аккумулятор
IC2:itemBatChargeRE,4195,26,false,Заряжающий аккумулятор
IC2:itemBatChargeAdv,4196,1,true,Продвинутый заряжающий аккумулятор
IC2:itemBatChargeAdv,4196,26,false,Продвинутый заряжающий аккумулятор
IC2:itemBatChargeCrystal,4197,1,true,Заряжающий энергетический кристалл
IC2:itemBatChargeCrystal,4197,26,false,Заряжающий энергетический кристалл
IC2:itemBatChargeLamaCrystal,4198,1,true,Заряжающий лазуротроновый кристалл
IC2:itemBatChargeLamaCrystal,4198,26,false,Заряжающий лазуротроновый кристалл
IC2:itemCable,4199,0,false,Изолированный медный провод
IC2:itemCable,4199,1,false,Медный провод
IC2:itemCable,4199,2,false,Золотой провод
IC2:itemCable,4199,3,false,Изолированный золотой провод
IC2:itemCable,4199,5,false,Высоковольтный провод
IC2:itemCable,4199,6,false,Изолированный высоковольтный провод
IC2:itemCable,4199,9,false,Стекловолоконный провод
IC2:itemCable,4199,10,false,Оловянный провод
IC2:itemCable,4199,11,false,Провод-детектор
IC2:itemCable,4199,12,false,Провод-разъединитель
IC2:itemCable,4199,13,false,Изолированный оловянный провод
IC2:itemCellEmpty,4200,0,false,Пустая капсула
IC2:itemCellEmpty,4200,1,false,Капсула воды
IC2:itemCellEmpty,4200,2,false,Капсула лавы
IC2:itemCellEmpty,4200,3,false,Капсула жидкой материи
IC2:itemCellEmpty,4200,4,false,Капсула строительной пены
IC2:itemCellEmpty,4200,5,false,Капсула сжатого воздуха
IC2:itemCellEmpty,4200,6,false,Капсула биомассы
IC2:itemCellEmpty,4200,7,false,Капсула биогаза
IC2:itemCellEmpty,4200,8,false,Капсула с электролизованной водой
IC2:itemCellEmpty,4200,9,false,Капсула хладагента
IC2:itemCellEmpty,4200,10,false,Капсула горячего хладагента
IC2:itemCellEmpty,4200,11,false,Капсула базальтовой лавы
IC2:itemCellEmpty,4200,12,false,Капсула дистиллированной воды
IC2:itemCellEmpty,4200,13,false,Капсула перегретого пара
IC2:itemCellEmpty,4200,14,false,Капсула пара
IC2:itemTinCan,4201,0,false,Консервная банка
IC2:itemTinCanFilled,4202,0,false,Заполненная консервная банка
IC2:reactorMOXSimple,4203,1,false,Топливный стержень (MOX)
IC2:reactorMOXDual,4204,1,false,Сдвоенный топливный стержень (MOX)
IC2:reactorMOXQuad,4205,1,false,Счетверённый топливный стержень (MOX)
IC2:reactorUraniumSimple,4206,1,false,Топливный стержень (Уран)
IC2:reactorUraniumDual,4207,1,false,Сдвоенный топливный стержень (Уран)
IC2:reactorUraniumQuad,4208,1,false,Счетверённый топливный стержень (Уран)
IC2:reactorMOXSimpledepleted,4209,0,false,Топливный стержень (Обеднённый MOX)
IC2:reactorMOXDualdepleted,4210,0,false,Сдвоенный топливный стержень (Обеднённый MOX)
IC2:reactorMOXQuaddepleted,4211,0,false,Счетверённый топливный стержень (Обеднённый MOX)
IC2:reactorUraniumSimpledepleted,4212,0,false,Топливный стержень (Обеднённый уран)
IC2:reactorUraniumDualdepleted,4213,0,false,Сдвоенный топливный стержень (Обеднённый уран)
IC2:reactorUraniumQuaddepleted,4214,0,false,Счетверённый топливный стержень (Обеднённый уран)
IC2:reactorCoolantSimple,4215,1,false,Охлаждающий стержень 10к
IC2:reactorCoolantTriple,4216,1,false,Охлаждающий стержень 30к
IC2:reactorCoolantSix,4217,1,false,Охлаждающий стержень 60к
IC2:reactorPlating,4218,0,false,Реакторная обшивка
IC2:reactorPlatingHeat,4219,0,false,Теплоёмкая реакторная пластина
IC2:reactorPlatingExplosive,4220,0,false,Сдерживающая реакторная пластина
IC2:reactorHeatSwitch,4221,1,false,Теплообменник
IC2:reactorHeatSwitchCore,4222,1,false,Реакторный теплообменник
IC2:reactorHeatSwitchSpread,4223,1,false,Компонентный теплообменник
IC2:reactorHeatSwitchDiamond,4224,1,false,Продвинутый теплообменник
IC2:reactorVent,4225,1,false,Теплоотвод
IC2:reactorVentCore,4226,1,false,Реакторный теплоотвод
IC2:reactorVentGold,4227,1,false,Разогнанный теплоотвод
IC2:reactorVentSpread,4228,0,false,Компонентный теплоотвод
IC2:reactorVentDiamond,4229,1,false,Улучшенный теплоотвод
IC2:reactorReflector,4230,1,false,Отражатель нейтронов
IC2:reactorReflectorThick,4231,1,false,Утолщённый отражатель нейтронов
IC2:reactorCondensator,4232,1,false,Красный конденсатор
IC2:reactorCondensatorLap,4233,1,false,Лазуритовый конденсатор
IC2:itemTFBP,4234,0,false,Террачип
IC2:itemTFBPCultivation,4235,0,false,"Террачип ""Озеленение"""
IC2:itemTFBPIrrigation,4236,0,false,"Террачип ""Орошение"""
IC2:itemTFBPChilling,4237,0,false,"Террачип ""Охлаждение"""
IC2:itemTFBPDesertification,4238,0,false,"Террачип ""Опустынивание"""
IC2:itemTFBPFlatification,4239,0,false,"Террачип ""Выравнивание"""
IC2:itemTFBPMushroom,4240,0,false,"Террачип ""Грибы"""
IC2:itemPartCoalBall,4241,0,false,Угольный шарик
IC2:itemPartCoalBlock,4242,0,false,Сжатый угольный шарик
IC2:itemPartCoalChunk,4243,0,false,Куб сжатого угля
IC2:itemPartIndustrialDiamond,4244,0,false,Промышленный алмаз
IC2:itemSlag,4245,0,false,Шлак
IC2:itemScrap,4246,0,false,Утильсырьё
IC2:itemScrapbox,4247,0,false,Коробка с утильсырьём
IC2:itemFuelPlantBall,4248,0,false,Биомасса
IC2:itemBiochaff,4249,0,false,Отходы
IC2:itemToolPainter,4250,0,false,Валик
IC2:itemToolPainterBlack,4251,0,false,Чёрный валик
IC2:itemToolPainterRed,4252,0,false,Красный валик
IC2:itemToolPainterGreen,4253,0,false,Зелёный валик
IC2:itemToolPainterBrown,4254,0,false,Коричневый валик
IC2:itemToolPainterBlue,4255,0,false,Синий валик
IC2:itemToolPainterPurple,4256,0,false,Фиолетовый валик
IC2:itemToolPainterCyan,4257,0,false,Бирюзовый валик
IC2:itemToolPainterLightGrey,4258,0,false,Светло-серый валик
IC2:itemToolPainterDarkGrey,4259,0,false,Тёмно-серый валик
IC2:itemToolPainterPink,4260,0,false,Розовый валик
IC2:itemToolPainterLime,4261,0,false,Лаймовый валик
IC2:itemToolPainterYellow,4262,0,false,Жёлтый валик
IC2:itemToolPainterCloud,4263,0,false,Ярко-синий валик
IC2:itemToolPainterMagenta,4264,0,false,Сиреневый валик
IC2:itemToolPainterOrange,4265,0,false,Оранжевый валик
IC2:itemToolPainterWhite,4266,0,false,Белый валик
IC2:itemDynamite,4267,0,false,Динамит
IC2:itemDynamiteSticky,4268,0,false,Липкий динамит
IC2:itemRemote,4269,0,false,Детонатор
IC2:upgradeModule,4270,0,false,"Улучшение ""Ускоритель"""
IC2:upgradeModule,4270,1,false,"Улучшение ""Трансформатор"""
IC2:upgradeModule,4270,2,false,"Улучшение ""Энергохранитель"""
IC2:upgradeModule,4270,3,false,"Улучшение ""Выталкиватель"""
IC2:upgradeModule,4270,4,false,"Улучшение ""Выталкиватель жидкостей"""
IC2:upgradeModule,4270,5,false,"Улучшение ""Инвертор сигнала красного камня"
IC2:upgradeModule,4270,6,false,"Улучшение ""Затягиватель"""
IC2:itemCoin,4271,0,false,Промышленная монета
IC2:itemDoorAlloy,4272,0,false,Укреплённая дверь
IC2:itemPartCFPowder,4273,0,false,Сжатая строительная пена
IC2:itemGrinPowder,4274,0,false,Токсичная пыль
IC2:itemDebug,4275,0,false,Предмет отладки
IC2:itemBoat,4276,0,false,Углепластиковое каноэ
IC2:itemBoat,4276,1,false,Резиновая шлюпка
IC2:itemBoat,4276,2,false,Повреждённая резиновая шлюпка
IC2:itemBoat,4276,3,false,Электролодка
IC2:itemWeedingTrowel,4277,0,false,Совок для прополки
IC2:itemWeed,4278,0,false,Сорняк
IC2:itemCropSeed,4279,0,true,Семена (Стагний)
IC2:itemCropSeed,4279,0,true,Семена (Красная пшеница)
IC2:itemCropSeed,4279,0,true,Семена (Одуванчик)
IC2:itemCropSeed,4279,0,true,Семена (Веномилия)
IC2:itemCropSeed,4279,0,true,Семена (Картофель)
IC2:itemCropSeed,4279,0,true,Семена (Плотоядное растение)
IC2:itemCropSeed,4279,0,true,Семена (Тёрн)
IC2:itemCropSeed,4279,0,true,Семена (Сорняк)
IC2:itemCropSeed,4279,0,true,Семена (Пшеница)
IC2:itemCropSeed,4279,0,true,Семена (Морковь)
IC2:itemCropSeed,4279,0,true,Семена (Феррий)
IC2:itemCropSeed,4279,0,true,Семена (Земляной нарост)
IC2:itemCropSeed,4279,0,true,Семена (Арбуз)
IC2:itemCropSeed,4279,0,true,Семена (Резиновый тростник)
IC2:itemCropSeed,4279,0,true,Семена (Плюмбий)
IC2:itemCropSeed,4279,0,true,Семена (Нарост Нижнего мира)
IC2:itemCropSeed,4279,0,true,Семена (Аурелия)
IC2:itemCropSeed,4279,0,true,Семена (Красный гриб)
IC2:itemCropSeed,4279,0,true,Семена (Сахарный тростник)
IC2:itemCropSeed,4279,0,true,Семена (Куприй)
IC2:itemCropSeed,4279,0,true,Семена (Тюльпан)
IC2:itemCropSeed,4279,0,true,Семена (Какао)
IC2:itemCropSeed,4279,0,true,Семена (Гиацинт)
IC2:itemCropSeed,4279,0,true,Семена (Коричневый гриб)
IC2:itemCropSeed,4279,0,true,Семена (Кофе)
IC2:itemCropSeed,4279,0,true,Семена (Аргентий)
IC2:itemCropSeed,4279,0,true,Семена (Роза)
IC2:itemCropSeed,4279,0,true,Семена (Хмель)
IC2:itemCropSeed,4279,0,true,Семена (Тыква)
IC2:itemCropnalyzer,4280,1,true,Анализатор агрокультур
IC2:itemCropnalyzer,4280,26,false,Анализатор агрокультур
IC2:itemFertilizer,4281,0,false,Удобрение
IC2:itemCellHydrant,4282,1,false,Увлажняющая капсула
IC2:itemToolHoe,4283,1,true,Электромотыга
IC2:itemToolHoe,4283,26,true,Электромотыга
IC2:itemTerraWart,4284,0,false,Земляной нарост
IC2:itemWeedEx,4285,0,false,Средство от сорняков
IC2:itemMugEmpty,4286,0,false,Каменная кружка
IC2:itemCofeeBeans,4287,0,false,Кофейные зёрна
IC2:itemCofeePowder,4288,0,false,Молотый кофе
IC2:itemMugCoffee,4289,0,false,Холодный кофе
IC2:itemMugCoffee,4289,1,false,Тёмный кофе
IC2:itemMugCoffee,4289,2,false,Кофе
IC2:itemHops,4290,0,false,Хмель
IC2:itemBarrel,4291,0,false,Пустая бочка
IC2:itemwoodrotor,4293,1,false,Деревянный ротор
IC2:itemironrotor,4294,1,false,Железный ротор
IC2:itemsteelrotor,4295,1,false,Стальной ротор
IC2:itemwcarbonrotor,4296,1,false,Углеволоконный ротор
IC2:itemSteamTurbine,4297,1,false,Паровая турбина
IC2:itemSteamTurbineBlade,4298,0,false,Лопасть паровой турбины
IC2:itemIronBlockCuttingBlade,4299,0,false,Железный режущий диск
IC2:itemAdvIronBlockCuttingBlade,4300,0,false,Режущий диск из закалённого железа
IC2:itemDiamondBlockCuttingBlade,4301,0,false,Алмазный режущий диск
IC2NuclearControl:blockNuclearControlMain,3143,0,false,Датчик температуры
IC2NuclearControl:blockNuclearControlMain,3143,1,false,Промышленная сирена
IC2NuclearControl:blockNuclearControlMain,3143,2,false,Сирена «Ревун»
IC2NuclearControl:blockNuclearControlMain,3143,3,false,Дистанционный датчик температуры
IC2NuclearControl:blockNuclearControlMain,3143,4,false,Промышленная информационная панель
IC2NuclearControl:blockNuclearControlMain,3143,5,false,Расширитель информационной панели
IC2NuclearControl:blockNuclearControlMain,3143,6,false,Энергосчётчик
IC2NuclearControl:blockNuclearControlMain,3143,7,false,Стационарный энергосчётчик
IC2NuclearControl:blockNuclearControlMain,3143,8,false,Дистанционный триггер
IC2NuclearControl:blockNuclearControlMain,3143,9,false,Продвинутая информационная панель
IC2NuclearControl:blockNuclearControlMain,3143,10,false,Расширитель продвинутой информационной панели
IC2NuclearControl:blockNuclearControlLight,3144,0,false,Белый светильник
IC2NuclearControl:blockNuclearControlLight,3144,1,false,Белый светильник
IC2NuclearControl:blockNuclearControlLight,3144,2,false,Оранжевый светильник
IC2NuclearControl:blockNuclearControlLight,3144,3,false,Оранжевый светильник
IC2NuclearControl:NC-BRinfoFetch,3145,0,false,Реакторный монитор
IC2NuclearControl:networkLink,3146,0,false,Монитор ME-сети
IC2NuclearControl:ItemToolThermometer,8011,0,false,Термометр
IC2NuclearControl:ItemToolDigitalThermometer,8012,1,true,Цифровой термометр
IC2NuclearControl:ItemToolDigitalThermometer,8012,101,false,Цифровой термометр
IC2NuclearControl:ItemRemoteSensorKit,8013,0,false,Набор с дистанционным датчиком
IC2NuclearControl:ItemEnergySensorKit,8014,0,false,Набор для энергетического хранилища
IC2NuclearControl:ItemMultipleSensorKit,8015,0,false,Набор для счётчика энергии
IC2NuclearControl:ItemMultipleSensorKit,8015,1,false,Набор для жидкостного хранилища
IC2NuclearControl:ItemMultipleSensorKit,8015,2,false,Набор для генератора
IC2NuclearControl:ItemSensorLocationCard,8016,0,false,Карта-датчик расположения реактора
IC2NuclearControl:ItemEnergySensorLocationCard,8017,0,false,Карта-датчик расположения энергии
IC2NuclearControl:ItemMultipleSensorLocationCard,8018,0,false,Карта-датчик расположения счётчика
IC2NuclearControl:ItemMultipleSensorLocationCard,8018,1,false,Карта-датчик расположения жидкости
IC2NuclearControl:ItemMultipleSensorLocationCard,8018,2,false,Карта-датчик расположения генератора
IC2NuclearControl:ItemEnergyArrayLocationCard,8019,0,false,Карта-датчик расположения массива с энергией
IC2NuclearControl:ItemTimeCard,8020,0,false,Карта со временем
IC2NuclearControl:ItemUpgrade,8021,0,false,Улучшение «Усиление сигнала»
IC2NuclearControl:ItemUpgrade,8021,1,false,Улучшение «Цветность»
IC2NuclearControl:ItemUpgrade,8021,2,false,Улучшение «Сеть»
